0.2 | 0.2 | 400 |    11 |     0 
0.2 | 0.2 | 500 |    11 |     0 
0.2 | 0.3 |  10 |    11 |     1 
0.2 | 0.3 |  50 |    11 |     0 
0.2 | 0.3 | 100 |    11 |     0 
0.2 | 0.3 | 200 |    11 |     0 
0.2 | 0.3 | 300 |    11 |     0 
0.2 | 0.3 | 400 |    11 |     0 
0.2 | 0.3 | 500 |    11 |     0 
0.2 | 0.4 |  10 |    11 |     0 
0.2 | 0.4 |  50 |    11 |     0 
0.2 | 0.4 | 100 |    11 |     0 
0.2 | 0.4 | 200 |    11 |     0 
0.2 | 0.4 | 300 |    11 |     0 
0.2 | 0.4 | 400 |    11 |     0 
0.2 | 0.4 | 500 |    11 |     0 
0.2 | 0.5 |  10 |    11 |     1 
0.2 | 0.5 |  50 |    11 |     0 
0.2 | 0.5 | 100 |    11 |     0 
0.2 | 0.5 | 200 |    11 |     0 
0.2 | 0.5 | 300 |    11 |     0 
0.2 | 0.5 | 400 |    11 |     0 
0.2 | 0.5 | 500 |    11 |     0 
0.2 | 0.6 |  10 |    11 |     0 
0.2 | 0.6 |  50 |    11 |     1 
0.2 | 0.6 | 100 |    11 |     0 
0.2 | 0.6 | 200 |    11 |     0 
0.2 | 0.6 | 300 |    11 |     0 
0.2 | 0.6 | 400 |    11 |     0 
0.2 | 0.6 | 500 |    11 |     0 
0.2 | 0.7 |  10 |    11 |     1 
0.2 | 0.7 |  50 |    11 |     1 
0.2 | 0.7 | 100 |    11 |     0 
0.2 | 0.7 | 200 |    11 |     0 
0.2 | 0.7 | 300 |    11 |     0 
0.2 | 0.7 | 400 |    11 |     0 
0.2 | 0.7 | 500 |    11 |     0 
0.2 | 0.8 |  10 |    11 |     1 
0.2 | 0.8 |  50 |    11 |     0 
0.2 | 0.8 | 100 |    11 |     0 
0.2 | 0.8 | 200 |    11 |     0 
0.2 | 0.8 | 300 |    11 |     0 
0.2 | 0.8 | 400 |    11 |     0 
0.2 | 0.8 | 500 |    11 |     0 
0.3 | 0.1 |  10 |    11 |     1 
0.3 | 0.1 |  50 |    11 |     0 
0.3 | 0.1 | 100 |    11 |     0 
0.3 | 0.1 | 200 |    11 |     0 
0.3 | 0.1 | 300 |    11 |     0 
0.3 | 0.1 | 400 |    11 |     0 
0.3 | 0.1 | 500 |    11 |     0 
0.3 | 0.2 |  10 |    11 |     1 
0.3 | 0.2 |  50 |    11 |     0 
0.3 | 0.2 | 100 |    11 |     0 
0.3 | 0.2 | 200 |    11 |     0 
0.3 | 0.2 | 300 |    11 |     0 
0.3 | 0.2 | 400 |    11 |     0 
0.3 | 0.2 | 500 |    11 |     0 
0.3 | 0.3 |  10 |    11 |     1 
0.3 | 0.3 |  50 |    11 |     1 
0.3 | 0.3 | 100 |    11 |     0 
0.3 | 0.3 | 200 |    11 |     0 
0.3 | 0.3 | 300 |    11 |     0 
0.3 | 0.3 | 400 |    11 |     0 
0.3 | 0.3 | 500 |    11 |     0 
0.3 | 0.4 |  10 |    11 |     1 
0.3 | 0.4 |  50 |    11 |     1 
0.3 | 0.4 | 100 |    11 |     0 
0.3 | 0.4 | 200 |    11 |     0 
0.3 | 0.4 | 300 |    11 |     0 
0.3 | 0.4 | 400 |    11 |     0 
0.3 | 0.4 | 500 |    11 |     0 
0.3 | 0.5 |  10 |    11 |     1 
0.3 | 0.5 |  50 |    11 |     0 
0.3 | 0.5 | 100 |    11 |     0 
0.3 | 0.5 | 200 |    11 |     0 
0.3 | 0.5 | 300 |    11 |     0 
0.3 | 0.5 | 400 |    11 |     0 
0.3 | 0.5 | 500 |    11 |     0 
0.3 | 0.6 |  10 |    11 |     1 
0.3 | 0.6 |  50 |    11 |     1 
0.3 | 0.6 | 100 |    11 |     0 
0.3 | 0.6 | 200 |    11 |     0 
0.3 | 0.6 | 300 |    11 |     0 
0.3 | 0.6 | 400 |    11 |     0 
0.3 | 0.6 | 500 |    11 |     0 
0.3 | 0.7 |  10 |    11 |     1 
0.3 | 0.7 |  50 |    11 |     1 
0.3 | 0.7 | 100 |    11 |     1 
0.3 | 0.7 | 200 |    11 |     0 
0.3 | 0.7 | 300 |    11 |     0 
0.3 | 0.7 | 400 |    11 |     0 
0.3 | 0.7 | 500 |    11 |     0 
0.3 | 0.8 |  10 |    11 |     0 
0.3 | 0.8 |  50 |    11 |     0 
0.3 | 0.8 | 100 |    11 |     0 
0.3 | 0.8 | 200 |    11 |     0 
0.3 | 0.8 | 300 |    11 |     0 
0.3 | 0.8 | 400 |    11 |     0 
0.3 | 0.8 | 500 |    11 |     0 
0.4 | 0.1 |  10 |    11 |     1 
0.4 | 0.1 |  50 |    11 |     0 
0.4 | 0.1 | 100 |    11 |     0 
0.4 | 0.1 | 200 |    11 |     0 
0.4 | 0.1 | 300 |    11 |     0 
0.4 | 0.1 | 400 |    11 |     0 
0.4 | 0.1 | 500 |    11 |     0 
0.4 | 0.2 |  10 |    11 |     0 
0.4 | 0.2 |  50 |    11 |     0 
0.4 | 0.2 | 100 |    11 |     0 
0.4 | 0.2 | 200 |    11 |     0 
0.4 | 0.2 | 300 |    11 |     0 
0.4 | 0.2 | 400 |    11 |     0 
0.4 | 0.2 | 500 |    11 |     0 
0.4 | 0.3 |  10 |    11 |     1 
0.4 | 0.3 |  50 |    11 |     0 
0.4 | 0.3 | 100 |    11 |     0 
0.4 | 0.3 | 200 |    11 |     0 
0.4 | 0.3 | 300 |    11 |     0 
0.4 | 0.3 | 400 |    11 |     0 
0.4 | 0.3 | 500 |    11 |     0 
0.4 | 0.4 |  10 |    11 |     1 
0.4 | 0.4 |  50 |    11 |     0 
0.4 | 0.4 | 100 |    11 |     0 
0.4 | 0.4 | 200 |    11 |     0 
0.4 | 0.4 | 300 |    11 |     0 
0.4 | 0.4 | 400 |    11 |     0 
0.4 | 0.4 | 500 |    11 |     0 
0.4 | 0.5 |  10 |    11 |     1 
0.4 | 0.5 |  50 |    11 |     0 
0.4 | 0.5 | 100 |    11 |     0 
0.4 | 0.5 | 200 |    11 |     0 
0.4 | 0.5 | 300 |    11 |     0 
0.4 | 0.5 | 400 |    11 |     0 
0.4 | 0.5 | 500 |    11 |     0 
0.4 | 0.6 |  10 |    11 |     1 
0.4 | 0.6 |  50 |    11 |     0 
0.4 | 0.6 | 100 |    11 |     0 
0.4 | 0.6 | 200 |    11 |     0 
0.4 | 0.6 | 300 |    11 |     0 
0.4 | 0.6 | 400 |    11 |     0 
0.4 | 0.6 | 500 |    11 |     0 
0.4 | 0.7 |  10 |    11 |     1 
0.4 | 0.7 |  50 |    11 |     0 
0.4 | 0.7 | 100 |    11 |     1 
0.4 | 0.7 | 200 |    11 |     0 
0.4 | 0.7 | 300 |    11 |     0 
0.4 | 0.7 | 400 |    11 |     0 
0.4 | 0.7 | 500 |    11 |     0 
0.4 | 0.8 |  10 |    11 |     1 
0.4 | 0.8 |  50 |    11 |     1 
0.4 | 0.8 | 100 |    11 |     0 
0.4 | 0.8 | 200 |    11 |     0 
0.4 | 0.8 | 300 |    11 |     0 
0.4 | 0.8 | 400 |    11 |     0 
0.4 | 0.8 | 500 |    11 |     0 
0.5 | 0.1 |  10 |    11 |     1 
0.5 | 0.1 |  50 |    11 |     0 
0.5 | 0.1 | 100 |    11 |     0 
0.5 | 0.1 | 200 |    11 |     0 
0.5 | 0.1 | 300 |    11 |     0 
0.5 | 0.1 | 400 |    11 |     0 
0.5 | 0.1 | 500 |    11 |     0 
0.5 | 0.2 |  10 |    11 |     1 
0.5 | 0.2 |  50 |    11 |     1 
0.5 | 0.2 | 100 |    11 |     1 
0.5 | 0.2 | 200 |    11 |     0 
0.5 | 0.2 | 300 |    11 |     0 
0.5 | 0.2 | 400 |    11 |     0 
0.5 | 0.2 | 500 |    11 |     0 
0.5 | 0.3 |  10 |    11 |     1 
0.5 | 0.3 |  50 |    11 |     1 
0.5 | 0.3 | 100 |    11 |     1 
0.5 | 0.3 | 200 |    11 |     0 
0.5 | 0.3 | 300 |    11 |     0 
0.5 | 0.3 | 400 |    11 |     0 
0.5 | 0.3 | 500 |    11 |     0 
0.5 | 0.4 |  10 |    11 |     0 
0.5 | 0.4 |  50 |    11 |     0 
0.5 | 0.4 | 100 |    11 |     0 
0.5 | 0.4 | 200 |    11 |     0 
0.5 | 0.4 | 300 |    11 |     0 
0.5 | 0.4 | 400 |    11 |     0 
0.5 | 0.4 | 500 |    11 |     0 
0.5 | 0.5 |  10 |    11 |     0 
0.5 | 0.5 |  50 |    11 |     0 
0.5 | 0.5 | 100 |    11 |     1 
0.5 | 0.5 | 200 |    11 |     0 
0.5 | 0.5 | 300 |    11 |     0 
0.5 | 0.5 | 400 |    11 |     0 
0.5 | 0.5 | 500 |    11 |     0 
0.5 | 0.6 |  10 |    11 |     1 
0.5 | 0.6 |  50 |    11 |     1 
0.5 | 0.6 | 100 |    11 |     1 
0.5 | 0.6 | 200 |    11 |     0 
0.5 | 0.6 | 300 |    11 |     0 
0.5 | 0.6 | 400 |    11 |     0 
0.5 | 0.6 | 500 |    11 |     0 
0.5 | 0.7 |  10 |    11 |     1 
0.5 | 0.7 |  50 |    11 |     0 
0.5 | 0.7 | 100 |    11 |     1 
0.5 | 0.7 | 200 |    11 |     0 
0.5 | 0.7 | 300 |    11 |     0 
0.5 | 0.7 | 400 |    11 |     0 
0.5 | 0.7 | 500 |    11 |     0 
0.5 | 0.8 |  10 |    11 |     1 
0.5 | 0.8 |  50 |    11 |     1 
0.5 | 0.8 | 100 |    11 |     0 
0.5 | 0.8 | 200 |    11 |     0 
0.5 | 0.8 | 300 |    11 |     0 
0.5 | 0.8 | 400 |    11 |     0 
0.5 | 0.8 | 500 |    11 |     0 
0.6 | 0.1 |  10 |    11 |     1 
0.6 | 0.1 |  50 |    11 |     0 
0.6 | 0.1 | 100 |    11 |     0 
0.6 | 0.1 | 200 |    11 |     0 
0.6 | 0.1 | 300 |    11 |     0 
0.6 | 0.1 | 400 |    11 |     0 
0.6 | 0.1 | 500 |    11 |     0 
0.6 | 0.2 |  10 |    11 |     1 
0.6 | 0.2 |  50 |    11 |     1 
0.6 | 0.2 | 100 |    11 |     0 
0.6 | 0.2 | 200 |    11 |     0 
0.6 | 0.2 | 300 |    11 |     0 
0.6 | 0.2 | 400 |    11 |     0 
0.6 | 0.2 | 500 |    11 |     0 
0.6 | 0.3 |  10 |    11 |     2 
0.6 | 0.3 |  50 |    11 |     1 
0.6 | 0.3 | 100 |    11 |     1 
0.6 | 0.3 | 200 |    11 |     0 
0.6 | 0.3 | 300 |    11 |     0 
0.6 | 0.3 | 400 |    11 |     0 
0.6 | 0.3 | 500 |    11 |     0 
0.6 | 0.4 |  10 |    11 |     1 
0.6 | 0.4 |  50 |    11 |     1 
0.6 | 0.4 | 100 |    11 |     0 
0.6 | 0.4 | 200 |    11 |     0 
0.6 | 0.4 | 300 |    11 |     0 
0.6 | 0.4 | 400 |    11 |     0 
0.6 | 0.4 | 500 |    11 |     0 
0.6 | 0.5 |  10 |    11 |     1 
0.6 | 0.5 |  50 |    11 |     1 
0.6 | 0.5 | 100 |    11 |     0 
0.6 | 0.5 | 200 |    11 |     0 
0.6 | 0.5 | 300 |    11 |     0 
0.6 | 0.5 | 400 |    11 |     0 
0.6 | 0.5 | 500 |    11 |     0 
0.6 | 0.6 |  10 |    11 |     0 
0.6 | 0.6 |  50 |    11 |     1 
0.6 | 0.6 | 100 |    11 |     0 
0.6 | 0.6 | 200 |    11 |     0 
0.6 | 0.6 | 300 |    11 |     0 
0.6 | 0.6 | 400 |    11 |     0 
0.6 | 0.6 | 500 |    11 |     0 
0.6 | 0.7 |  10 |    11 |     2 
0.6 | 0.7 |  50 |    11 |     1 
0.6 | 0.7 | 100 |    11 |     1 
0.6 | 0.7 | 200 |    11 |     0 
0.6 | 0.7 | 300 |    11 |     0 
0.6 | 0.7 | 400 |    11 |     0 
0.6 | 0.7 | 500 |    11 |     0 
0.6 | 0.8 |  10 |    11 |     1 
0.6 | 0.8 |  50 |    11 |     1 
0.6 | 0.8 | 100 |    11 |     0 
0.6 | 0.8 | 200 |    11 |     0 
0.6 | 0.8 | 300 |    11 |     0 
0.6 | 0.8 | 400 |    11 |     0 
0.6 | 0.8 | 500 |    11 |     0 
0.7 | 0.1 |  10 |    11 |     1 
0.7 | 0.1 |  50 |    11 |     1 
0.7 | 0.1 | 100 |    11 |     0 
0.7 | 0.1 | 200 |    11 |     0 
0.7 | 0.1 | 300 |    11 |     1 
0.7 | 0.1 | 400 |    11 |     0 
0.7 | 0.1 | 500 |    11 |     0 
0.7 | 0.2 |  10 |    11 |     1 
0.7 | 0.2 |  50 |    11 |     1 
0.7 | 0.2 | 100 |    11 |     0 
0.7 | 0.2 | 200 |    11 |     0 
0.7 | 0.2 | 300 |    11 |     0 
0.7 | 0.2 | 400 |    11 |     0 
0.7 | 0.2 | 500 |    11 |     0 
0.7 | 0.3 |  10 |    11 |     1 
0.7 | 0.3 |  50 |    11 |     0 
0.7 | 0.3 | 100 |    11 |     0 
0.7 | 0.3 | 200 |    11 |     0 
0.7 | 0.3 | 300 |    11 |     0 
0.7 | 0.3 | 400 |    11 |     0 
0.7 | 0.3 | 500 |    11 |     0 
0.7 | 0.4 |  10 |    11 |     1 
0.7 | 0.4 |  50 |    11 |     1 
0.7 | 0.4 | 100 |    11 |     0 
0.7 | 0.4 | 200 |    11 |     0 
0.7 | 0.4 | 300 |    11 |     0 
0.7 | 0.4 | 400 |    11 |     0 
0.7 | 0.4 | 500 |    11 |     0 
0.7 | 0.5 |  10 |    11 |     1 
0.7 | 0.5 |  50 |    11 |     0 
0.7 | 0.5 | 100 |    11 |     0 
0.7 | 0.5 | 200 |    11 |     0 
0.7 | 0.5 | 300 |    11 |     0 
0.7 | 0.5 | 400 |    11 |     0 
0.7 | 0.5 | 500 |    11 |     0 
0.7 | 0.6 |  10 |    11 |     1 
0.7 | 0.6 |  50 |    11 |     0 
0.7 | 0.6 | 100 |    11 |     0 
0.7 | 0.6 | 200 |    11 |     0 
0.7 | 0.6 | 300 |    11 |     0 
0.7 | 0.6 | 400 |    11 |     0 
0.7 | 0.6 | 500 |    11 |     0 
0.7 | 0.7 |  10 |    11 |     2 
0.7 | 0.7 |  50 |    11 |     0 
0.7 | 0.7 | 100 |    11 |     0 
0.7 | 0.7 | 200 |    11 |     0 
0.7 | 0.7 | 300 |    11 |     0 
0.7 | 0.7 | 400 |    11 |     0 
0.7 | 0.7 | 500 |    11 |     0 
0.7 | 0.8 |  10 |    11 |     1 
0.7 | 0.8 |  50 |    11 |     1 
0.7 | 0.8 | 100 |    11 |     0 
0.7 | 0.8 | 200 |    11 |     0 
0.7 | 0.8 | 300 |    11 |     0 
0.7 | 0.8 | 400 |    11 |     0 
0.7 | 0.8 | 500 |    11 |     0 
0.8 | 0.1 |  10 |    11 |     1 
0.8 | 0.1 |  50 |    11 |     1 
0.8 | 0.1 | 100 |    11 |     1 
0.8 | 0.1 | 200 |    11 |     0 
0.8 | 0.1 | 300 |    11 |     0 
0.8 | 0.1 | 400 |    11 |     0 
0.8 | 0.1 | 500 |    11 |     0 
0.8 | 0.2 |  10 |    11 |     1 
0.8 | 0.2 |  50 |    11 |     1 
0.8 | 0.2 | 100 |    11 |     0 
0.8 | 0.2 | 200 |    11 |     0 
0.8 | 0.2 | 300 |    11 |     0 
0.8 | 0.2 | 400 |    11 |     0 
0.8 | 0.2 | 500 |    11 |     0 
0.8 | 0.3 |  10 |    11 |     1 
0.8 | 0.3 |  50 |    11 |     0 
0.8 | 0.3 | 100 |    11 |     0 
0.8 | 0.3 | 200 |    11 |     0 
0.8 | 0.3 | 300 |    11 |     0 
0.8 | 0.3 | 400 |    11 |     0 
0.8 | 0.3 | 500 |    11 |     0 
0.8 | 0.4 |  10 |    11 |     1 
0.8 | 0.4 |  50 |    11 |     1 
0.8 | 0.4 | 100 |    11 |     0 
0.8 | 0.4 | 200 |    11 |     0 
0.8 | 0.4 | 300 |    11 |     0 
0.8 | 0.4 | 400 |    11 |     0 
0.8 | 0.4 | 500 |    11 |     0 
0.8 | 0.5 |  10 |    11 |     1 
0.8 | 0.5 |  50 |    11 |     1 
0.8 | 0.5 | 100 |    11 |     0 
0.8 | 0.5 | 200 |    11 |     0 
0.8 | 0.5 | 300 |    11 |     1 
0.8 | 0.5 | 400 |    11 |     0 
0.8 | 0.5 | 500 |    11 |     0 
0.8 | 0.6 |  10 |    11 |     1 
0.8 | 0.6 |  50 |    11 |     1 
0.8 | 0.6 | 100 |    11 |     0 
0.8 | 0.6 | 200 |    11 |     0 
0.8 | 0.6 | 300 |    11 |     0 
0.8 | 0.6 | 400 |    11 |     0 
0.8 | 0.6 | 500 |    11 |     0 
0.8 | 0.7 |  10 |    11 |     1 
0.8 | 0.7 |  50 |    11 |     0 
0.8 | 0.7 | 100 |    11 |     1 
0.8 | 0.7 | 200 |    11 |     0 
0.8 | 0.7 | 300 |    11 |     0 
0.8 | 0.7 | 400 |    11 |     0 
0.8 | 0.7 | 500 |    11 |     0 
0.8 | 0.8 |  10 |    11 |     0 
0.8 | 0.8 |  50 |    11 |     1 
0.8 | 0.8 | 100 |    11 |     0 
0.8 | 0.8 | 200 |    11 |     0 
0.8 | 0.8 | 300 |    11 |     0 
0.8 | 0.8 | 400 |    11 |     0 
0.8 | 0.8 | 500 |    11 |     0 
0.9 | 0.1 |  10 |    11 |     1 
0.9 | 0.1 |  50 |    11 |     0 
0.9 | 0.1 | 100 |    11 |     1 
0.9 | 0.1 | 200 |    11 |     0 
0.9 | 0.1 | 300 |    11 |     0 
0.9 | 0.1 | 400 |    11 |     1 
0.9 | 0.1 | 500 |    11 |     0 
0.9 | 0.2 |  10 |    11 |     1 
0.9 | 0.2 |  50 |    11 |     0 
0.9 | 0.2 | 100 |    11 |     1 
0.9 | 0.2 | 200 |    11 |     1 
0.9 | 0.2 | 300 |    11 |     0 
0.9 | 0.2 | 400 |    11 |     0 
0.9 | 0.2 | 500 |    11 |     0 
0.9 | 0.3 |  10 |    11 |     1 
0.9 | 0.3 |  50 |    11 |     1 
0.9 | 0.3 | 100 |    11 |     0 
0.9 | 0.3 | 200 |    11 |     0 
0.9 | 0.3 | 300 |    11 |     0 
0.9 | 0.3 | 400 |    11 |     0 
0.9 | 0.3 | 500 |    11 |     0 
0.9 | 0.4 |  10 |    11 |     1 
0.9 | 0.4 |  50 |    11 |     1 
0.9 | 0.4 | 100 |    11 |     1 
0.9 | 0.4 | 200 |    11 |     0 
0.9 | 0.4 | 300 |    11 |     0 
0.9 | 0.4 | 400 |    11 |     1 
0.9 | 0.4 | 500 |    11 |     0 
0.9 | 0.5 |  10 |    11 |     1 
0.9 | 0.5 |  50 |    11 |     1 
0.9 | 0.5 | 100 |    11 |     0 
0.9 | 0.5 | 200 |    11 |     0 
0.9 | 0.5 | 300 |    11 |     0 
0.9 | 0.5 | 400 |    11 |     0 
0.9 | 0.5 | 500 |    11 |     0 
0.9 | 0.6 |  10 |    11 |     1 
0.9 | 0.6 |  50 |    11 |     1 
0.9 | 0.6 | 100 |    11 |     0 
0.9 | 0.6 | 200 |    11 |     1 
0.9 | 0.6 | 300 |    11 |     0 
0.9 | 0.6 | 400 |    11 |     0 
0.9 | 0.6 | 500 |    11 |     0 
0.9 | 0.7 |  10 |    11 |     2 
0.9 | 0.7 |  50 |    11 |     1 
0.9 | 0.7 | 100 |    11 |     0 
0.9 | 0.7 | 200 |    11 |     0 
0.9 | 0.7 | 300 |    11 |     0 
0.9 | 0.7 | 400 |    11 |     0 
0.9 | 0.7 | 500 |    11 |     0 
0.9 | 0.8 |  10 |    11 |     0 
0.9 | 0.8 |  50 |    11 |     1 
0.9 | 0.8 | 100 |    11 |     1 
0.9 | 0.8 | 200 |    11 |     0 
0.9 | 0.8 | 300 |    11 |     0 
0.9 | 0.8 | 400 |    11 |     0 
0.9 | 0.8 | 500 |    11 |     0 
