 0.2,  0.7,  300, 34192,     0
 0.2,  0.7,  500, 34192,     0
 0.2,  0.8,    1, 34192,  5399
 0.2,  0.8,    3, 34192,  2887
 0.2,  0.8,    5, 34192,  1062
 0.2,  0.8,   10, 34192,  3150
 0.2,  0.8,   50, 34192,  1571
 0.2,  0.8,  100, 34192,     0
 0.2,  0.8,  300, 34192,     0
 0.2,  0.8,  500, 34192,     0
 0.3,  0.1,    1, 34192,  8753
 0.3,  0.1,    3, 34192,  1376
 0.3,  0.1,    5, 34192,  5939
 0.3,  0.1,   10, 34192,  1614
 0.3,  0.1,   50, 34192,   964
 0.3,  0.1,  100, 34192,     0
 0.3,  0.1,  300, 34192,     0
 0.3,  0.1,  500, 34192,     0
 0.3,  0.2,    1, 34192,  1618
 0.3,  0.2,    3, 34192,  3443
 0.3,  0.2,    5, 34192,     0
 0.3,  0.2,   10, 34192,  1643
 0.3,  0.2,   50, 34192,     0
 0.3,  0.2,  100, 34192,     0
 0.3,  0.2,  300, 34192,     0
 0.3,  0.2,  500, 34192,     0
 0.3,  0.3,    1, 34192,  7319
 0.3,  0.3,    3, 34192,  3705
 0.3,  0.3,    5, 34192,  1109
 0.3,  0.3,   10, 34192,  1109
 0.3,  0.3,   50, 34192,   964
 0.3,  0.3,  100, 34192,   964
 0.3,  0.3,  300, 34192,   505
 0.3,  0.3,  500, 34192,     0
 0.3,  0.4,    1, 34192,  7998
 0.3,  0.4,    3, 34192,  1819
 0.3,  0.4,    5, 34192,  1487
 0.3,  0.4,   10, 34192,  1948
 0.3,  0.4,   50, 34192,  1881
 0.3,  0.4,  100, 34192,  1062
 0.3,  0.4,  300, 34192,   505
 0.3,  0.4,  500, 34192,     0
 0.3,  0.5,    1, 34192,  3043
 0.3,  0.5,    3, 34192,  4226
 0.3,  0.5,    5, 34192,  1948
 0.3,  0.5,   10, 34192,  2372
 0.3,  0.5,   50, 34192,  1571
 0.3,  0.5,  100, 34192,     0
 0.3,  0.5,  300, 34192,     0
 0.3,  0.5,  500, 34192,     0
 0.3,  0.6,    1, 34192,  9152
 0.3,  0.6,    3, 34192,  7008
 0.3,  0.6,    5, 34192,  1376
 0.3,  0.6,   10, 34192,  4524
 0.3,  0.6,   50, 34192,  1819
 0.3,  0.6,  100, 34192,  1062
 0.3,  0.6,  300, 34192,     0
 0.3,  0.6,  500, 34192,     0
 0.3,  0.7,    1, 34192,  8773
 0.3,  0.7,    3, 34192,  8926
 0.3,  0.7,    5, 34192,  1109
 0.3,  0.7,   10, 34192,  4228
 0.3,  0.7,   50, 34192,  1618
 0.3,  0.7,  100, 34192,     0
 0.3,  0.7,  300, 34192,   394
 0.3,  0.7,  500, 34192,     0
 0.3,  0.8,    1, 34192,  6534
 0.3,  0.8,    3, 34192,  6118
 0.3,  0.8,    5, 34192,  3705
 0.3,  0.8,   10, 34192,  4048
 0.3,  0.8,   50, 34192,  1856
 0.3,  0.8,  100, 34192,     0
 0.3,  0.8,  300, 34192,   505
 0.3,  0.8,  500, 34192,     0
 0.4,  0.1,    1, 34192,  4263
 0.4,  0.1,    3, 34192,  1614
 0.4,  0.1,    5, 34192,  3544
 0.4,  0.1,   10, 34192,  1109
 0.4,  0.1,   50, 34192,     0
 0.4,  0.1,  100, 34192,     0
 0.4,  0.1,  300, 34192,   505
 0.4,  0.1,  500, 34192,   394
 0.4,  0.2,    1, 34192,  9255
 0.4,  0.2,    3, 34192,  7349
 0.4,  0.2,    5, 34192,  6474
 0.4,  0.2,   10, 34192,  3558
 0.4,  0.2,   50, 34192,  1274
 0.4,  0.2,  100, 34192,   964
 0.4,  0.2,  300, 34192,     0
 0.4,  0.2,  500, 34192,     0
 0.4,  0.3,    1, 34192,  8006
 0.4,  0.3,    3, 34192,  4697
 0.4,  0.3,    5, 34192,  3878
 0.4,  0.3,   10, 34192,  3443
 0.4,  0.3,   50, 34192,  1062
 0.4,  0.3,  100, 34192,  1819
 0.4,  0.3,  300, 34192,     0
 0.4,  0.3,  500, 34192,   394
 0.4,  0.4,    1, 34192, 11660
 0.4,  0.4,    3, 34192,  6474
 0.4,  0.4,    5, 34192,  3306
 0.4,  0.4,   10, 34192,  4702
 0.4,  0.4,   50, 34192,  1571
 0.4,  0.4,  100, 34192,   505
 0.4,  0.4,  300, 34192,   394
 0.4,  0.4,  500, 34192,   394
 0.4,  0.5,    1, 34192,  4793
 0.4,  0.5,    3, 34192,  4247
 0.4,  0.5,    5, 34192,  2957
 0.4,  0.5,   10, 34192,  1062
 0.4,  0.5,   50, 34192,     0
 0.4,  0.5,  100, 34192,   505
 0.4,  0.5,  300, 34192,     0
 0.4,  0.5,  500, 34192,     0
 0.4,  0.6,    1, 34192, 10241
 0.4,  0.6,    3, 34192,  1571
 0.4,  0.6,    5, 34192,  3014
 0.4,  0.6,   10, 34192,  1819
 0.4,  0.6,   50, 34192,  1928
 0.4,  0.6,  100, 34192,   505
 0.4,  0.6,  300, 34192,   505
 0.4,  0.6,  500, 34192,     0
 0.4,  0.7,    1, 34192, 14336
 0.4,  0.7,    3, 34192,  2789
 0.4,  0.7,    5, 34192,  1643
 0.4,  0.7,   10, 34192,  2451
 0.4,  0.7,   50, 34192,   505
 0.4,  0.7,  100, 34192,   964
 0.4,  0.7,  300, 34192,     0
 0.4,  0.7,  500, 34192,   394
 0.4,  0.8,    1, 34192,  2912
 0.4,  0.8,    3, 34192,  3392
 0.4,  0.8,    5, 34192,  3624
 0.4,  0.8,   10, 34192,  1928
 0.4,  0.8,   50, 34192,  1487
 0.4,  0.8,  100, 34192,   394
 0.4,  0.8,  300, 34192,     0
 0.4,  0.8,  500, 34192,     0
 0.5,  0.1,    1, 34192,  6093
 0.5,  0.1,    3, 34192,  9491
 0.5,  0.1,    5, 34192,  3111
 0.5,  0.1,   10, 34192,  4546
 0.5,  0.1,   50, 34192,  1376
 0.5,  0.1,  100, 34192,  1571
 0.5,  0.1,  300, 34192,     0
 0.5,  0.1,  500, 34192,     0
 0.5,  0.2,    1, 34192,  2451
 0.5,  0.2,    3, 34192,  5351
 0.5,  0.2,    5, 34192,  1643
 0.5,  0.2,   10, 34192,  1376
 0.5,  0.2,   50, 34192,  1101
 0.5,  0.2,  100, 34192,     0
 0.5,  0.2,  300, 34192,     0
 0.5,  0.2,  500, 34192,     0
 0.5,  0.3,    1, 34192,  3504
 0.5,  0.3,    3, 34192,  4938
 0.5,  0.3,    5, 34192,  3111
 0.5,  0.3,   10, 34192,  2912
 0.5,  0.3,   50, 34192,  1755
 0.5,  0.3,  100, 34192,  1376
 0.5,  0.3,  300, 34192,     0
 0.5,  0.3,  500, 34192,     0
 0.5,  0.4,    1, 34192, 10923
 0.5,  0.4,    3, 34192,  3757
 0.5,  0.4,    5, 34192,  4337
 0.5,  0.4,   10, 34192,  4706
 0.5,  0.4,   50, 34192,  1881
 0.5,  0.4,  100, 34192,  1062
 0.5,  0.4,  300, 34192,   394
 0.5,  0.4,  500, 34192,     0
 0.5,  0.5,    1, 34192, 12953
 0.5,  0.5,    3, 34192,  5647
 0.5,  0.5,    5, 34192,  4174
 0.5,  0.5,   10, 34192,  2791
 0.5,  0.5,   50, 34192,     0
 0.5,  0.5,  100, 34192,  1109
 0.5,  0.5,  300, 34192,   394
 0.5,  0.5,  500, 34192,     0
 0.5,  0.6,    1, 34192,  6769
 0.5,  0.6,    3, 34192,  1274
 0.5,  0.6,    5, 34192,  2918
 0.5,  0.6,   10, 34192,  4263
 0.5,  0.6,   50, 34192,   394
 0.5,  0.6,  100, 34192,   394
 0.5,  0.6,  300, 34192,  1062
 0.5,  0.6,  500, 34192,     0
 0.5,  0.7,    1, 34192,  7796
 0.5,  0.7,    3, 34192,  7016
 0.5,  0.7,    5, 34192,  7199
 0.5,  0.7,   10, 34192,  2387
 0.5,  0.7,   50, 34192,  1062
 0.5,  0.7,  100, 34192,  1062
 0.5,  0.7,  300, 34192,     0
 0.5,  0.7,  500, 34192,     0
 0.5,  0.8,    1, 34192,  6495
 0.5,  0.8,    3, 34192,  4383
 0.5,  0.8,    5, 34192,     0
 0.5,  0.8,   10, 34192,  5225
 0.5,  0.8,   50, 34192,  2451
 0.5,  0.8,  100, 34192,  1856
 0.5,  0.8,  300, 34192,     0
 0.5,  0.8,  500, 34192,     0
 0.6,  0.1,    1, 34192,  9525
 0.6,  0.1,    3, 34192,  4918
 0.6,  0.1,    5, 34192,  5598
 0.6,  0.1,   10, 34192,  2918
 0.6,  0.1,   50, 34192,  3624
 0.6,  0.1,  100, 34192,  2625
 0.6,  0.1,  300, 34192,   505
 0.6,  0.1,  500, 34192,   394
 0.6,  0.2,    1, 34192,  5389
 0.6,  0.2,    3, 34192,  2372
 0.6,  0.2,    5, 34192,  3043
 0.6,  0.2,   10, 34192,  3543
 0.6,  0.2,   50, 34192,  1614
 0.6,  0.2,  100, 34192,     0
 0.6,  0.2,  300, 34192,     0
 0.6,  0.2,  500, 34192,     0
 0.6,  0.3,    1, 34192,  4706
 0.6,  0.3,    3, 34192,  5246
 0.6,  0.3,    5, 34192,  1928
 0.6,  0.3,   10, 34192,  1881
 0.6,  0.3,   50, 34192,  1571
 0.6,  0.3,  100, 34192,  1101
 0.6,  0.3,  300, 34192,     0
 0.6,  0.3,  500, 34192,     0
 0.6,  0.4,    1, 34192,  8825
 0.6,  0.4,    3, 34192,  7121
 0.6,  0.4,    5, 34192,  1881
 0.6,  0.4,   10, 34192,  1618
 0.6,  0.4,   50, 34192,   394
 0.6,  0.4,  100, 34192,     0
 0.6,  0.4,  300, 34192,   394
 0.6,  0.4,  500, 34192,     0
 0.6,  0.5,    1, 34192,  8190
 0.6,  0.5,    3, 34192,  5838
 0.6,  0.5,    5, 34192,  5161
 0.6,  0.5,   10, 34192,  6575
 0.6,  0.5,   50, 34192,  1376
 0.6,  0.5,  100, 34192,     0
 0.6,  0.5,  300, 34192,     0
 0.6,  0.5,  500, 34192,     0
 0.6,  0.6,    1, 34192,  3029
 0.6,  0.6,    3, 34192,  5389
 0.6,  0.6,    5, 34192,  4778
 0.6,  0.6,   10, 34192,  3566
 0.6,  0.6,   50, 34192,   964
 0.6,  0.6,  100, 34192,  1614
 0.6,  0.6,  300, 34192,     0
 0.6,  0.6,  500, 34192,   505
 0.6,  0.7,    1, 34192,  9846
 0.6,  0.7,    3, 34192,  8610
 0.6,  0.7,    5, 34192,  5544
 0.6,  0.7,   10, 34192,  4247
 0.6,  0.7,   50, 34192,   505
 0.6,  0.7,  100, 34192,     0
 0.6,  0.7,  300, 34192,   505
 0.6,  0.7,  500, 34192,     0
 0.6,  0.8,    1, 34192, 14502
 0.6,  0.8,    3, 34192,  6162
 0.6,  0.8,    5, 34192,  4383
 0.6,  0.8,   10, 34192,  3002
 0.6,  0.8,   50, 34192,  2061
 0.6,  0.8,  100, 34192,  1571
 0.6,  0.8,  300, 34192,   505
 0.6,  0.8,  500, 34192,   505
 0.7,  0.1,    1, 34192, 12035
 0.7,  0.1,    3, 34192,  8649
 0.7,  0.1,    5, 34192,  3844
 0.7,  0.1,   10, 34192,  3014
 0.7,  0.1,   50, 34192,  1376
 0.7,  0.1,  100, 34192,  1928
 0.7,  0.1,  300, 34192,  1274
 0.7,  0.1,  500, 34192,   505
 0.7,  0.2,    1, 34192,  5195
 0.7,  0.2,    3, 34192,  4702
 0.7,  0.2,    5, 34192,  8292
 0.7,  0.2,   10, 34192,  4485
 0.7,  0.2,   50, 34192,  1643
 0.7,  0.2,  100, 34192,     0
 0.7,  0.2,  300, 34192,  1614
 0.7,  0.2,  500, 34192,     0
 0.7,  0.3,    1, 34192,  6823
 0.7,  0.3,    3, 34192,  2789
 0.7,  0.3,    5, 34192,  1948
 0.7,  0.3,   10, 34192,  3878
 0.7,  0.3,   50, 34192,   505
 0.7,  0.3,  100, 34192,     0
 0.7,  0.3,  300, 34192,  1109
 0.7,  0.3,  500, 34192,   505
 0.7,  0.4,    1, 34192,  7758
 0.7,  0.4,    3, 34192,  3532
 0.7,  0.4,    5, 34192,  1881
 0.7,  0.4,   10, 34192,  2918
 0.7,  0.4,   50, 34192,   394
 0.7,  0.4,  100, 34192,  1376
 0.7,  0.4,  300, 34192,   394
 0.7,  0.4,  500, 34192,   964
 0.7,  0.5,    1, 34192, 10241
 0.7,  0.5,    3, 34192,  7957
 0.7,  0.5,    5, 34192,  3705
 0.7,  0.5,   10, 34192,  4234
 0.7,  0.5,   50, 34192,  2789
 0.7,  0.5,  100, 34192,  1376
 0.7,  0.5,  300, 34192,  1274
 0.7,  0.5,  500, 34192,     0
 0.7,  0.6,    1, 34192, 10820
 0.7,  0.6,    3, 34192,  2372
 0.7,  0.6,    5, 34192,  3767
 0.7,  0.6,   10, 34192,  3392
 0.7,  0.6,   50, 34192,  2789
 0.7,  0.6,  100, 34192,  1062
 0.7,  0.6,  300, 34192,   394
 0.7,  0.6,  500, 34192,  1062
 0.7,  0.7,    1, 34192, 11745
 0.7,  0.7,    3, 34192,  8092
 0.7,  0.7,    5, 34192,  4585
 0.7,  0.7,   10, 34192,  4477
 0.7,  0.7,   50, 34192,  1274
 0.7,  0.7,  100, 34192,  1487
 0.7,  0.7,  300, 34192,     0
 0.7,  0.7,  500, 34192,     0
 0.7,  0.8,    1, 34192, 12321
 0.7,  0.8,    3, 34192,  8090
 0.7,  0.8,    5, 34192,  5313
 0.7,  0.8,   10, 34192,  4920
 0.7,  0.8,   50, 34192,  2877
 0.7,  0.8,  100, 34192,  2451
 0.7,  0.8,  300, 34192,   505
 0.7,  0.8,  500, 34192,     0
 0.8,  0.1,    1, 34192, 15170
 0.8,  0.1,    3, 34192,  6650
 0.8,  0.1,    5, 34192,  8632
 0.8,  0.1,   10, 34192,  3494
 0.8,  0.1,   50, 34192,  2387
 0.8,  0.1,  100, 34192,  1274
 0.8,  0.1,  300, 34192,   964
 0.8,  0.1,  500, 34192,   394
 0.8,  0.2,    1, 34192, 10174
 0.8,  0.2,    3, 34192,  2957
 0.8,  0.2,    5, 34192,  4234
 0.8,  0.2,   10, 34192,  3851
 0.8,  0.2,   50, 34192,  1062
 0.8,  0.2,  100, 34192,  1101
 0.8,  0.2,  300, 34192,   394
 0.8,  0.2,  500, 34192,   505
 0.8,  0.3,    1, 34192, 11865
 0.8,  0.3,    3, 34192,  2453
 0.8,  0.3,    5, 34192,  4048
 0.8,  0.3,   10, 34192,  4139
 0.8,  0.3,   50, 34192,   505
 0.8,  0.3,  100, 34192,  3014
 0.8,  0.3,  300, 34192,  1062
 0.8,  0.3,  500, 34192,     0
 0.8,  0.4,    1, 34192,  5920
 0.8,  0.4,    3, 34192,  5734
 0.8,  0.4,    5, 34192,  7252
 0.8,  0.4,   10, 34192,  4485
 0.8,  0.4,   50, 34192,  1571
 0.8,  0.4,  100, 34192,  1109
 0.8,  0.4,  300, 34192,   394
 0.8,  0.4,  500, 34192,   505
 0.8,  0.5,    1, 34192,  4697
 0.8,  0.5,    3, 34192,  3119
 0.8,  0.5,    5, 34192,  3574
 0.8,  0.5,   10, 34192,  6995
 0.8,  0.5,   50, 34192,  3532
 0.8,  0.5,  100, 34192,  1487
 0.8,  0.5,  300, 34192,  1062
 0.8,  0.5,  500, 34192,     0
 0.8,  0.6,    1, 34192, 14377
 0.8,  0.6,    3, 34192,  7758
 0.8,  0.6,    5, 34192,  3844
 0.8,  0.6,   10, 34192,  5734
 0.8,  0.6,   50, 34192,  1571
 0.8,  0.6,  100, 34192,  1376
 0.8,  0.6,  300, 34192,   505
 0.8,  0.6,  500, 34192,   964
 0.8,  0.7,    1, 34192, 11213
 0.8,  0.7,    3, 34192,  4915
 0.8,  0.7,    5, 34192,  5348
 0.8,  0.7,   10, 34192,  5496
 0.8,  0.7,   50, 34192,  2789
 0.8,  0.7,  100, 34192,   394
 0.8,  0.7,  300, 34192,  1376
 0.8,  0.7,  500, 34192,     0
 0.8,  0.8,    1, 34192,  8398
 0.8,  0.8,    3, 34192,  2887
 0.8,  0.8,    5, 34192,  3878
 0.8,  0.8,   10, 34192,  4637
 0.8,  0.8,   50, 34192,  2625
 0.8,  0.8,  100, 34192,  1881
 0.8,  0.8,  300, 34192,   964
 0.8,  0.8,  500, 34192,     0
 0.9,  0.1,    1, 34192,  9919
 0.9,  0.1,    3, 34192,  5348
 0.9,  0.1,    5, 34192,  5092
 0.9,  0.1,   10, 34192,  7604
 0.9,  0.1,   50, 34192,  2387
 0.9,  0.1,  100, 34192,  2912
 0.9,  0.1,  300, 34192,  1571
 0.9,  0.1,  500, 34192,     0
 0.9,  0.2,    1, 34192, 11649
 0.9,  0.2,    3, 34192,  5058
 0.9,  0.2,    5, 34192,  5246
 0.9,  0.2,   10, 34192,  2957
 0.9,  0.2,   50, 34192,  1487
 0.9,  0.2,  100, 34192,   394
 0.9,  0.2,  300, 34192,     0
 0.9,  0.2,  500, 34192,   505
 0.9,  0.3,    1, 34192, 14873
 0.9,  0.3,    3, 34192,  5166
 0.9,  0.3,    5, 34192,  4990
 0.9,  0.3,   10, 34192,  3543
 0.9,  0.3,   50, 34192,  1109
 0.9,  0.3,  100, 34192,  1376
 0.9,  0.3,  300, 34192,     0
 0.9,  0.3,  500, 34192,   505
 0.9,  0.4,    1, 34192, 12211
 0.9,  0.4,    3, 34192,  7207
 0.9,  0.4,    5, 34192, 11281
 0.9,  0.4,   10, 34192,  8874
 0.9,  0.4,   50, 34192,  1618
 0.9,  0.4,  100, 34192,   964
 0.9,  0.4,  300, 34192,  1101
 0.9,  0.4,  500, 34192,  1376
 0.9,  0.5,    1, 34192,  8673
 0.9,  0.5,    3, 34192,  2887
 0.9,  0.5,    5, 34192,  8356
 0.9,  0.5,   10, 34192,  5000
 0.9,  0.5,   50, 34192,  3150
 0.9,  0.5,  100, 34192,  1614
 0.9,  0.5,  300, 34192,  1614
 0.9,  0.5,  500, 34192,   505
 0.9,  0.6,    1, 34192, 12873
 0.9,  0.6,    3, 34192,  3435
 0.9,  0.6,    5, 34192,  3757
 0.9,  0.6,   10, 34192,  6633
 0.9,  0.6,   50, 34192,     0
 0.9,  0.6,  100, 34192,  1109
 0.9,  0.6,  300, 34192,  1571
 0.9,  0.6,  500, 34192,  1062
 0.9,  0.7,    1, 34192,  8457
 0.9,  0.7,    3, 34192,  9506
 0.9,  0.7,    5, 34192,  8121
 0.9,  0.7,   10, 34192,  7746
 0.9,  0.7,   50, 34192,  1571
 0.9,  0.7,  100, 34192,   394
 0.9,  0.7,  300, 34192,  1571
 0.9,  0.7,  500, 34192,   394
 0.9,  0.8,    1, 34192, 11748
 0.9,  0.8,    3, 34192,  6246
 0.9,  0.8,    5, 34192,  7993
 0.9,  0.8,   10, 34192,  4585
 0.9,  0.8,   50, 34192,  4817
 0.9,  0.8,  100, 34192,  2791
 0.9,  0.8,  300, 34192,     0
 0.9,  0.8,  500, 34192,     0
